Tier,Bed,Plot,Label,Group,Avg_Height_Drone_cm,Vegetation_Fraction,Avg_Temp_C,Average_Height_from_Rover_cm,Average_Leaf_Area_cm2,Average_Pod_Count,Average_Leaf_Count,Average_Flower_Count,Date,Intensive_physiological_plot
25,15,413,MAGIC010,MAGIC,0.540546404,0.71938393,33.45961471,40.13,1089.37,1,26,1,7/25/2022,0
24,15,414,MAGIC273,MAGIC,0.044741225,0.068273898,39.5951654,7.29,32.43,0,4,0,6/20/2022,0
24,15,414,MAGIC273,MAGIC,0.379345974,0.768186123,27.66162445,37.13,1365.32,1,30,1,7/25/2022,0
23,15,415,MAGIC149,MAGIC,0.071710157,0.015764772,41.20811058,5.96,19.83,0,4,0,6/20/2022,0
23,15,415,MAGIC149,MAGIC,0.413749411,0.416278166,31.45049246,34.59,1696.49,1,33,1,7/25/2022,0
22,15,416,MAGIC122,MAGIC,0.037479845,0.120702796,39.95046805,6.63,40.9,0,4,1,6/20/2022,0
22,15,416,MAGIC122,MAGIC,0.333860943,0.371250469,30.79303011,27.18,282.46,1,32,1,7/11/2022,0
22,15,416,MAGIC122,MAGIC,0.446628869,0.696634749,31.91053898,29.86,942.81,1,30,1,7/25/2022,0
21,15,417,MAGIC038,MAGIC,0.085306615,0.014779317,41.73771901,3.61,11.08,0,2,0,6/20/2022,0
21,15,417,MAGIC038,MAGIC,0.367843287,0.267035109,30.5740948,24.01,1003.26,0,35,0,7/25/2022,0
20,15,418,MAGIC119,MAGIC,0.054813908,0.082434113,40.34985681,7.65,40.71,0,7,0,6/20/2022,0
20,15,418,MAGIC119,MAGIC,0.44647913,0.828843996,27.38352129,41.92,1206.74,1,32,3,7/25/2022,0
19,15,419,MAGIC012,MAGIC,0.053926325,0.050298003,40.79067156,8.75,35.6,0,5,0,6/20/2022,0
19,15,419,MAGIC012,MAGIC,0.491782916,0.914851231,27.28288743,45.08,1294.5,2,12,1,7/25/2022,0
18,15,420,MAGIC035,MAGIC,0.076652005,0.025612113,41.28563102,6.81,20.65,0,4,0,6/20/2022,0
18,15,420,MAGIC035,MAGIC,0.39996656,0.653195489,30.81502788,30.43,1465.87,1,55,2,7/25/2022,0
17,15,421,MAGIC070,MAGIC,0.047847638,0.069517429,40.32566572,9.56,50.4,1,7,0,6/20/2022,0
17,15,421,MAGIC070,MAGIC,0.493495899,0.560653771,34.91646409,39.9,569.55,2,16,1,7/25/2022,0
16,15,422,MAGIC048,MAGIC,0.08060686,0.070755477,40.3073367,7.9,28.81,0,5,0,6/20/2022,0
16,15,422,MAGIC048,MAGIC,0.430817107,0.413761338,31.22216631,31.38,307.08,0,23,0,7/11/2022,0
16,15,422,MAGIC048,MAGIC,0.474238165,0.845361266,27.29890568,41.54,1274.67,1,23,1,7/25/2022,0
15,15,423,MAGIC076,MAGIC,0.122525215,0.149846972,39.34143053,5.78,23.62,0,2,0,6/20/2022,0
15,15,423,MAGIC076,MAGIC,0.265884325,0.326302962,30.84663216,26.42,272.59,0,23,0,7/11/2022,0
15,15,423,MAGIC076,MAGIC,0.407276507,0.610515668,27.07378088,33.32,1017.24,1,41,1,7/25/2022,0
14,15,424,MAGIC188,MAGIC,0.081857711,0.026538338,41.14323776,6.03,20.81,0,3,1,6/20/2022,0
14,15,424,MAGIC188,MAGIC,0.404614077,0.303984017,30.0469192,29.92,228.3,1,19,1,7/11/2022,0
14,15,424,MAGIC188,MAGIC,0.478996602,0.628766295,27.13578793,31.53,970.48,1,28,1,7/25/2022,0
13,15,425,MAGIC202,MAGIC,0.092868398,0.04425741,40.46987065,8.26,46.54,0,6,0,6/20/2022,0
13,15,425,MAGIC202,MAGIC,0.355656218,0.281214848,30.64690529,29.34,219.35,1,22,0,7/11/2022,0
13,15,425,MAGIC202,MAGIC,0.365754375,0.500117816,29.28428257,27.55,775.77,1,21,3,7/25/2022,0
12,15,426,MAGIC296,MAGIC,0.071812877,0.097476834,39.08621507,8.35,34.72,0,6,0,6/20/2022,0
12,15,426,MAGIC296,MAGIC,0.47186667,0.528988564,30.64746272,34.59,285.99,1,24,1,7/11/2022,0
12,15,426,MAGIC296,MAGIC,0.522649911,0.857933185,26.64822888,48.44,950.65,1,21,1,7/25/2022,0
11,15,427,MAGIC226,MAGIC,0.106607169,0.040555177,40.16480605,6.54,22.54,0,4,0,6/20/2022,0
11,15,427,MAGIC226,MAGIC,0.316534899,0.321212833,31.29788955,31.56,243.08,0,27,1,7/11/2022,0
11,15,427,MAGIC226,MAGIC,0.41448511,0.584131917,29.98352962,36.12,959.86,1,31,1,7/25/2022,0
10,15,428,MAGIC266,MAGIC,0.123208006,0.026498067,40.3315165,5.52,29.12,0,5,0,6/20/2022,0
10,15,428,MAGIC266,MAGIC,0.250213228,0.175009374,30.17084717,30.37,176.56,0,26,0,7/11/2022,0
10,15,428,MAGIC266,MAGIC,0.404032033,0.458387292,33.21678752,32.44,985.48,1,40,1,7/25/2022,0
9,15,429,MAGIC274,MAGIC,0.055915844,0.137725515,38.68268508,6.43,46.31,0,6,0,6/20/2022,0
9,15,429,MAGIC274,MAGIC,0.251582926,0.37849336,29.9913083,23.17,438.73,0,24,1,7/11/2022,0
9,15,429,MAGIC274,MAGIC,0.409870136,0.648903566,29.28946786,27.4,1467.5,1,46,1,7/25/2022,0
8,15,430,MAGIC302,MAGIC,0.113856591,0.3359375,38.11222288,5.32,38.72,0,2,1,6/20/2022,0
8,15,430,MAGIC302,MAGIC,0.168850964,0.458427072,30.54252772,22.18,396.41,1,16,1,7/11/2022,0
8,15,430,MAGIC302,MAGIC,0.273631942,0.579652256,31.66195204,21.93,1101.29,1,38,1,7/25/2022,0
7,15,431,MAGIC123,MAGIC,0.050139081,0.233302579,38.00522402,4.81,17.09,0,1,1,6/20/2022,0
7,15,431,MAGIC123,MAGIC,0.162941303,0.539229471,32.65172559,22.31,812.72,1,10,1,7/11/2022,0
7,15,431,MAGIC123,MAGIC,0.336112839,0.630724539,29.01769453,21.02,1664.48,1,32,1,7/25/2022,0
6,15,432,MAGIC185,MAGIC,0.106299935,0.023065506,41.01844865,7.88,26.66,0,4,0,6/20/2022,0
6,15,432,MAGIC185,MAGIC,0.382745092,0.171697846,33.12431627,30.04,227.16,1,21,0,7/11/2022,0
6,15,432,MAGIC185,MAGIC,0.543393848,0.41064199,30.82619815,37.68,1252.35,0,26,1,7/25/2022,0
5,15,433,MAGIC086,MAGIC,0.091470322,0.009908139,40.8937078,4.82,7.28,0,1,0,6/20/2022,0
5,15,433,MAGIC086,MAGIC,0.082002185,0.090246532,31.91528939,27.14,169.37,0,24,0,7/11/2022,0
5,15,433,MAGIC086,MAGIC,0.335286291,0.323750324,33.4315121,28.7,1357.28,1,62,0,7/25/2022,0
4,15,434,MAGIC144,MAGIC,0.054865399,0.120691044,39.26080981,5.27,35.72,0,3,0,6/20/2022,0
4,15,434,MAGIC144,MAGIC,0.255899288,0.426181102,29.44505748,24.66,323.96,0,24,1,7/11/2022,0
4,15,434,MAGIC144,MAGIC,0.383181534,0.662853715,36.14799197,23.95,917.74,1,35,1,7/25/2022,0
3,15,435,MAGIC209,MAGIC,0.091205222,0.024645619,41.09268182,6.17,29.72,0,2,0,6/20/2022,0
3,15,435,MAGIC209,MAGIC,0.137386235,0.166170635,30.72953169,18.68,331.96,0,18,1,7/11/2022,0
3,15,435,MAGIC209,MAGIC,0.427280427,0.516169686,34.07033244,23.19,1347.77,1,35,1,7/25/2022,0
2,15,436,MAGIC023,MAGIC,0.084563145,0.021222616,41.48608276,4.93,15.02,0,3,0,6/20/2022,0
2,15,436,MAGIC023,MAGIC,0.214496139,0.144731909,33.60336759,27.51,158.2,1,26,1,7/11/2022,0
2,15,436,MAGIC023,MAGIC,0.303217437,0.419124735,37.05435971,25.89,1107.88,1,43,1,7/25/2022,0
2,16,437,MAGIC280,MAGIC,0.087292251,0.013249034,41.11755896,11.92,17.25,0,2,0,6/20/2022,0
2,16,437,MAGIC280,MAGIC,0.344502632,0.075656652,32.15888494,18.81,281.82,0,24,0,7/11/2022,0
2,16,437,MAGIC280,MAGIC,0.436948561,0.21674005,30.36235796,35.04,1988.76,0,60,1,7/25/2022,0
3,16,438,MAGIC198,MAGIC,0.087166311,0.207796392,37.97529643,8.4,29.67,0,3,0,6/20/2022,0
3,16,438,MAGIC198,MAGIC,0.189288206,0.440030934,31.42542869,22.94,405.4,1,30,1,7/11/2022,0
3,16,438,MAGIC198,MAGIC,0.406129064,0.64644566,28.77998678,32.54,1293.1,1,35,1,7/25/2022,0
4,16,439,MAGIC040,MAGIC,0.154998145,0.562741624,36.28782629,5.7,65.16,0,5,0,6/20/2022,0
4,16,439,MAGIC040,MAGIC,0.300070138,0.638453402,30.99002866,10.04,1006.91,0,18,1,7/11/2022,0
5,16,440,MAGIC009,MAGIC,0.082560667,0.026033936,40.54130035,9.45,21.93,0,5,0,6/20/2022,0
5,16,440,MAGIC009,MAGIC,0.41717875,0.307964853,35.55757508,28.95,335.39,0,32,1,7/11/2022,0
6,16,441,MAGIC102,MAGIC,0.074065796,0.018933772,41.30636164,10.32,23.64,0,5,0,6/20/2022,0
6,16,441,MAGIC102,MAGIC,0.428311439,0.250890514,33.65849352,28.16,437.56,1,46,0,7/11/2022,0
7,16,442,MAGIC255,MAGIC,0.116789655,0.047454772,40.50088609,6.77,15.12,0,1,0,6/20/2022,0
7,16,442,MAGIC255,MAGIC,0.202037586,0.12935883,34.85955647,8.35,332.04,0,2,0,7/11/2022,0
8,16,443,MAGIC254,MAGIC,0.09453557,0.394933956,37.75141096,7.16,53.4,0,3,0,6/20/2022,0
8,16,443,MAGIC254,MAGIC,0.359662306,0.56883031,32.49137943,21.8,718.72,1,32,1,7/11/2022,0
8,16,443,MAGIC254,MAGIC,0.436601549,0.794813739,25.56034197,39.75,1388.15,0,28,0,7/25/2022,0
9,16,444,MAGIC045,MAGIC,0.137566619,0.082756121,39.82411043,10.46,36.32,0,6,0,6/20/2022,0
9,16,444,MAGIC045,MAGIC,0.391653712,0.558437264,34.29159233,30.31,425.97,1,37,0,7/11/2022,0
9,16,444,MAGIC045,MAGIC,0.402775879,0.785267202,27.06559468,19.02,2843.02,0,113,5,7/25/2022,0
10,16,445,MAGIC176,MAGIC,0.088495004,0.035397874,40.63313831,9.78,17.56,0,5,0,6/20/2022,0
11,16,446,MAGIC279,MAGIC,0.080729747,0.06614786,39.46858484,10.72,40.48,0,7,0,6/20/2022,0
11,16,446,MAGIC279,MAGIC,0.394742012,0.606363379,33.14595578,29.42,432.05,1,37,1,7/11/2022,0
12,16,447,MAGIC191,MAGIC,0.118599921,0.060411569,39.60512437,11.82,43.01,0,7,0,6/20/2022,0
12,16,447,MAGIC191,MAGIC,0.453255273,0.506538245,34.16816541,32.32,420.92,1,29,1,7/11/2022,0
12,16,447,MAGIC191,MAGIC,0.411131269,0.669194293,26.36249224,35.51,1140.34,2,26,2,7/25/2022,0
13,16,448,MAGIC005,MAGIC,0.047540048,0.095240013,40.48031218,11.05,37.47,0,7,0,6/20/2022,0
13,16,448,MAGIC005,MAGIC,0.470711624,0.510217473,33.43879475,32.49,361.38,1,34,1,7/11/2022,0
13,16,448,MAGIC005,MAGIC,0.449383049,0.76546066,27.99689767,41.92,1059.79,1,20,4,7/25/2022,0
14,16,449,MAGIC298,MAGIC,0.054643963,0.146705863,39.0999366,11.04,50.33,0,7,0,6/20/2022,0
14,16,449,MAGIC298,MAGIC,0.542765282,0.50488036,32.69430513,28.87,639.94,1,32,1,7/11/2022,0
14,16,449,MAGIC298,MAGIC,0.526014868,0.696313433,27.183002,47.06,1249.66,1,25,2,7/25/2022,0
15,16,450,MAGIC248,MAGIC,0.094964282,0.066768686,40.31366197,10.29,41.27,0,5,0,6/20/2022,0
15,16,450,MAGIC248,MAGIC,0.446881688,0.355643045,31.41622337,31.03,385.21,1,21,0,7/11/2022,0
16,16,451,MAGIC266,MAGIC,0.08918675,0.080259343,40.20255334,11.25,49.93,0,8,0,6/20/2022,0
16,16,451,MAGIC266,MAGIC,0.3945859,0.398528309,31.19261607,28.12,332.05,1,27,1,7/11/2022,0
16,16,451,MAGIC266,MAGIC,0.509869403,0.673735621,26.50618223,40.59,809.79,1,23,1,7/25/2022,0
17,16,452,MAGIC134,MAGIC,0.087552652,0.036744354,41.282198,9.93,25.01,0,5,0,6/20/2022,0
17,16,452,MAGIC134,MAGIC,0.316850061,0.508763228,30.81526317,24.01,433.44,1,40,1,7/11/2022,0
17,16,452,MAGIC134,MAGIC,0.334448195,0.771972667,29.03103906,27.54,1341.85,1,45,3,7/25/2022,0
18,16,453,MAGIC033,MAGIC,0.082792297,0.106903606,40.03528034,11.06,52.25,0,7,0,6/20/2022,0
18,16,453,MAGIC033,MAGIC,0.475374907,0.578693288,30.65523059,33.26,376.26,1,24,1,7/11/2022,0
18,16,453,MAGIC033,MAGIC,0.455512732,0.834800677,26.01052732,47.6,908.01,1,19,1,7/25/2022,0
19,16,454,MAGIC119,MAGIC,0.101476572,0.0703125,40.89546989,10.97,29.46,0,6,0,6/20/2022,0
19,16,454,MAGIC119,MAGIC,0.428185456,0.582113057,30.98140883,31.76,358.07,1,31,1,7/11/2022,0
19,16,454,MAGIC119,MAGIC,0.443787515,0.753957543,25.93534042,17.32,158.01,0,13,1,7/25/2022,0
20,16,455,MAGIC285,MAGIC,0.130656376,0.058432668,39.62195762,12.27,48.37,0,7,0,6/20/2022,0
20,16,455,MAGIC285,MAGIC,0.474864043,0.502314815,32.27785213,34.2,503.38,1,29,0,7/11/2022,0
21,16,456,MAGIC012,MAGIC,0.108572081,0.056821843,40.50703783,10.15,39.49,0,6,0,6/20/2022,0
21,16,456,MAGIC012,MAGIC,0.518757738,0.506139858,32.03489512,34.19,403.15,1,25,0,7/11/2022,0
22,16,457,MAGIC001,MAGIC,0.1139041,0.022383569,41.39392276,7.99,17.49,0,2,0,6/20/2022,0
22,16,457,MAGIC001,MAGIC,0.288425841,0.138217098,31.10682525,20.82,298.32,0,29,1,7/11/2022,0
22,16,457,MAGIC001,MAGIC,0.386092576,0.482766746,27.63079127,35.22,2044.1,0,28,0,7/25/2022,0
23,16,458,MAGIC275,MAGIC,0.085844582,0.04713386,40.10989925,10.72,44.53,0,7,0,6/20/2022,0
23,16,458,MAGIC275,MAGIC,0.478426527,0.473450491,30.18679436,33.55,538.99,1,41,0,7/11/2022,0
23,16,458,MAGIC275,MAGIC,0.626817191,0.757749074,26.33321063,45.5,2163.62,1,41,0,7/25/2022,0
24,16,459,MAGIC212,MAGIC,0.08997421,0.066629227,40.19286867,9.37,43.14,0,7,0,6/20/2022,0
24,16,459,MAGIC212,MAGIC,0.424028999,0.61433776,29.99346098,33.9,480.41,1,22,0,7/11/2022,0
24,16,459,MAGIC212,MAGIC,0.394177271,0.745898838,26.76463628,50.53,1025.46,0,7,1,7/25/2022,0
25,16,460,MAGIC151,MAGIC,0.084014511,0.010027384,40.82525681,11.42,5.73,0,1,0,6/20/2022,0
25,16,460,MAGIC151,MAGIC,0.098816838,0.020106862,30.08472596,19.41,123.38,0,17,0,7/11/2022,0
26,16,461,MAGIC157,MAGIC,0.154547319,0.102810889,38.69698037,13.79,77.49,0,9,0,6/20/2022,0
26,16,461,MAGIC157,MAGIC,0.617064118,0.661182977,29.507763,38.73,523,1,19,0,7/11/2022,0
26,16,461,MAGIC157,MAGIC,0.666589558,0.88992489,26.03970505,51.59,1057.55,1,11,1,7/25/2022,0
27,16,462,MAGIC154,MAGIC,0.06602478,0.050459085,40.18683852,9.71,24.64,0,6,0,6/20/2022,0
27,16,462,MAGIC154,MAGIC,0.451788127,0.471667604,30.52881804,31.69,368,1,28,0,7/11/2022,0
27,16,462,MAGIC154,MAGIC,0.462928038,0.677677099,28.20439496,45.92,861.45,1,23,3,7/25/2022,0
28,16,463,MAGIC184,MAGIC,0.143185386,0.057924506,40.1814558,12.75,69.72,0,10,0,6/20/2022,0
28,16,463,MAGIC184,MAGIC,0.602844088,0.761598599,26.56853533,54.7,1279.52,1,16,1,7/25/2022,0
29,16,464,MAGIC044,MAGIC,0.092962483,0.0546875,40.66606951,8.64,39.18,0,6,0,6/20/2022,0
29,16,464,MAGIC044,MAGIC,0.499176895,0.716421736,27.965506,50.33,1141.85,1,22,1,7/25/2022,0
29,17,465,MAGIC264,MAGIC,0.082940683,0.056600746,40.32935013,7.85,32.66,0,5,0,6/20/2022,0
29,17,465,MAGIC264,MAGIC,0.333307126,0.350664003,31.09078707,28.26,275.03,0,19,1,7/11/2022,0
29,17,465,MAGIC264,MAGIC,0.464395224,0.489685753,30.31155701,33.17,774.83,1,23,7,7/25/2022,0
28,17,466,MAGIC216,MAGIC,0.089283986,0.027598379,40.75974853,8.46,24.63,0,5,0,6/20/2022,0
28,17,466,MAGIC216,MAGIC,0.51942689,0.64260082,30.90214964,42.55,1149.49,1,26,3,7/25/2022,0
27,17,467,MAGIC109,MAGIC,0.089640796,0.023799936,40.13833902,7.34,19.41,0,4,0,6/20/2022,0
27,17,467,MAGIC109,MAGIC,0.376364926,0.652011569,27.45495712,35.81,1057.82,2,29,3,7/25/2022,0
26,17,468,MAGIC090,MAGIC,0.143156958,0.05794942,39.23789096,9.39,46.01,0,6,0,6/20/2022,0
25,17,469,MAGIC073,MAGIC,0.09586326,0.039304124,39.51287451,10.39,47.1,0,7,0,6/20/2022,0
25,17,469,MAGIC073,MAGIC,0.443040651,0.408886389,32.37869007,36.64,613.01,0,33,0,7/11/2022,0
24,17,470,MAGIC276,MAGIC,0.069914471,0.03169,40.33452844,8.59,33.18,1,6,0,6/20/2022,0
24,17,470,MAGIC276,MAGIC,0.356920955,0.307415678,32.09073722,29.13,289.34,0,27,1,7/11/2022,0
24,17,470,MAGIC276,MAGIC,0.365956342,0.555472488,27.78007748,32.43,1098.48,1,45,9,7/25/2022,0
23,17,471,MAGIC138,MAGIC,0.097539568,0.030967949,40.22140602,8.01,25.74,0,4,0,6/20/2022,0
22,17,472,MAGIC084,MAGIC,0.113168088,0.023466645,41.04152283,8.61,38.32,0,5,0,6/20/2022,0
22,17,472,MAGIC084,MAGIC,0.416749052,0.283745782,32.39028405,29.25,435.45,0,27,0,7/11/2022,0
22,17,472,MAGIC084,MAGIC,0.50553613,0.622571873,29.5039226,44.4,2382.88,1,52,0,7/25/2022,0
21,17,473,MAGIC146,MAGIC,0.114755169,0.029236469,40.69241084,9.09,48.99,0,7,0,6/20/2022,0
21,17,473,MAGIC146,MAGIC,0.404071359,0.315733971,32.29291552,33.91,313.01,1,24,1,7/11/2022,0
21,17,473,MAGIC146,MAGIC,0.420021369,0.547372705,27.50208634,30.35,1079.4,3,42,4,7/25/2022,0
20,17,474,MAGIC171,MAGIC,0.083202645,0.023195876,41.50589601,7.48,14.58,0,3,0,6/20/2022,0
20,17,474,MAGIC171,MAGIC,0.279146949,0.284472253,33.49480511,28.61,323.76,1,37,1,7/11/2022,0
20,17,474,MAGIC171,MAGIC,0.295264062,0.702366712,28.0985179,28.06,1520.56,2,54,4,7/25/2022,0
19,17,475,MAGIC070,MAGIC,0.07454851,0.015965342,41.26726321,7.16,14.98,0,3,0,6/20/2022,0
19,17,475,MAGIC070,MAGIC,0.336281255,0.197740907,33.53241781,25.88,173.59,0,19,0,7/11/2022,0
19,17,475,MAGIC070,MAGIC,0.435512276,0.373483424,30.87657116,28.28,718.35,1,27,2,7/25/2022,0
18,17,476,MAGIC144,MAGIC,0.080410662,0.032973645,41.37675781,8.67,26.95,0,5,0,6/20/2022,0
18,17,476,MAGIC144,MAGIC,0.380941511,0.347230034,32.10389335,30.29,299.21,1,33,1,7/11/2022,0
18,17,476,MAGIC144,MAGIC,0.404869321,0.630298714,27.87433991,32.18,1108.46,1,43,4,7/25/2022,0
17,17,477,MAGIC111,MAGIC,0.031539173,0.074210759,40.86533662,7.19,23.91,0,5,0,6/20/2022,0
17,17,477,MAGIC111,MAGIC,0.346203288,0.389093901,32.25409449,28.04,281.82,1,25,0,7/11/2022,0
17,17,477,MAGIC111,MAGIC,0.321232259,0.664288927,28.73126512,29.68,883.43,1,24,3,7/25/2022,0
16,17,478,MAGIC245,MAGIC,0.067288884,0.292992098,38.82908185,6.23,25.19,0,3,0,6/20/2022,0
16,17,478,MAGIC245,MAGIC,0.162640714,0.545509936,32.07260836,21.32,660.55,1,18,1,7/11/2022,0
16,17,478,MAGIC245,MAGIC,0.391359329,0.725200786,27.29803561,17.66,3082.53,0,65,1,7/25/2022,0
15,17,479,MAGIC263,MAGIC,0.061631709,0.175217461,39.25017596,9,64.39,1,8,0,6/20/2022,0
15,17,479,MAGIC263,MAGIC,0.368352063,0.657480315,30.92512994,32.06,420.93,1,29,1,7/11/2022,0
14,17,480,MAGIC274,MAGIC,0.149958737,0.448292526,37.16418957,8.99,59.56,0,7,0,6/20/2022,0
14,17,480,MAGIC274,MAGIC,0.106971508,0.492090727,31.31201624,22.18,787.24,1,40,1,7/11/2022,0
14,17,480,MAGIC274,MAGIC,0.428328951,0.684017737,31.02127046,27.77,1909.03,1,57,1,7/25/2022,0
13,17,481,MAGIC133,MAGIC,0.068703523,0.057063466,40.55234984,10.86,43.83,0,7,0,6/20/2022,0
13,17,481,MAGIC133,MAGIC,0.454854691,0.42442351,33.69874944,29.18,537.35,1,28,1,7/11/2022,0
12,17,482,MAGIC143,MAGIC,0.065898609,0.141963175,38.45611854,6.47,22,0,2,0,6/20/2022,0
12,17,482,MAGIC143,MAGIC,0.212104129,0.381866329,32.75207892,25.03,571.24,1,28,1,7/11/2022,0
11,17,483,MAGIC153,MAGIC,0.092838153,0.009466886,40.78795767,5.79,5.35,0,1,0,6/20/2022,0
11,17,483,MAGIC153,MAGIC,0.125396948,0.103744844,34.18347995,27.17,148.35,1,24,0,7/11/2022,0
10,17,484,MAGIC118,MAGIC,0.078139055,0.027263209,40.67777532,7.04,15.95,0,4,0,6/20/2022,0
10,17,484,MAGIC118,MAGIC,0.356098198,0.413985192,32.86268777,31.18,247.51,0,27,1,7/11/2022,0
9,17,485,MAGIC010,MAGIC,0.083164888,0.009342784,41.98511847,6.38,7.2,0,2,0,6/20/2022,0
9,17,485,MAGIC010,MAGIC,0.274054235,0.146762252,32.77220742,30.54,180.99,0,23,1,7/11/2022,0
9,17,485,MAGIC010,MAGIC,0.414131784,0.313368892,30.4999503,28.45,595.84,1,25,1,7/25/2022,0
8,17,486,MAGIC059,MAGIC,0.127537176,0.051586662,40.75016377,8.26,45.18,0,6,0,6/20/2022,0
8,17,486,MAGIC059,MAGIC,0.426465564,0.391052681,31.72117063,33.15,280.44,1,23,0,7/11/2022,0
7,17,487,MAGIC250,MAGIC,0.09574388,0.01769024,41.7911904,8.06,23.03,0,3,0,6/20/2022,0
7,17,487,MAGIC250,MAGIC,0.25965561,0.202498125,31.07931233,26.82,333.15,0,32,1,7/11/2022,0
7,17,487,MAGIC250,MAGIC,0.423315018,0.34142562,35.59800239,27.03,1335,1,39,3,7/25/2022,0
6,17,488,MAGIC023,MAGIC,0.089759392,0.022664367,41.36228997,8.07,20.1,0,4,0,6/20/2022,0
6,17,488,MAGIC023,MAGIC,0.302453935,0.326560742,32.66111293,28.8,328.33,1,38,1,7/11/2022,0
6,17,488,MAGIC023,MAGIC,0.361762471,0.614913352,29.63270465,26.7,1406.68,1,48,1,7/25/2022,0
5,17,489,MAGIC290,MAGIC,0.100692558,0.017048418,41.16267969,7.56,20.5,0,4,0,6/20/2022,0
5,17,489,MAGIC290,MAGIC,0.271969512,0.177751219,34.28494286,26.57,162.71,0,21,0,7/11/2022,0
5,17,489,MAGIC290,MAGIC,0.466505527,0.401148234,31.4869698,39.13,824.47,1,20,0,7/25/2022,0
4,17,490,MAGIC162,MAGIC,0.131062593,0.339803479,37.63298103,7,42.44,0,2,0,6/20/2022,0
4,17,490,MAGIC162,MAGIC,0.234594924,0.513691386,34.08491483,20.13,475.84,1,27,1,7/11/2022,0
4,17,490,MAGIC162,MAGIC,0.32580338,0.576341422,28.96324161,21.07,1072.55,1,30,1,7/25/2022,0
3,17,491,MAGIC031,MAGIC,0.112533775,0.238603415,38.74292871,6.42,32.98,0,2,0,6/20/2022,0
3,17,491,MAGIC031,MAGIC,0.198363829,0.543564867,30.71118645,18.88,521.66,1,20,1,7/11/2022,0
3,17,491,MAGIC031,MAGIC,0.307713592,0.753680269,30.29656066,20.99,1274.91,2,36,1,7/25/2022,0
2,17,492,MAGIC260,MAGIC,0.057015741,0.093427835,39.02291832,6.59,31.63,0,2,0,6/20/2022,0
2,17,492,MAGIC260,MAGIC,0.354576081,0.402254406,30.03507974,24.15,469.77,1,22,1,7/11/2022,0
2,17,492,MAGIC260,MAGIC,0.416098824,0.615106141,34.93727548,26.36,1321.84,1,29,1,7/25/2022,0
2,18,493,MAGIC060,MAGIC,0.105193861,0.193419781,37.37304519,7.25,38.73,0,3,0,6/20/2022,0
2,18,493,MAGIC060,MAGIC,0.263132438,0.413807649,30.07994029,24.6,552.8,1,29,0,7/11/2022,0
2,18,493,MAGIC060,MAGIC,0.470593398,0.764925133,27.25052817,31.18,1313.11,2,31,1,7/25/2022,0
3,18,494,MAGIC072,MAGIC,0.169464189,0.484938789,36.79784801,7.26,29.84,0,4,0,6/20/2022,0
3,18,494,MAGIC072,MAGIC,0.242480835,0.646231721,33.54872409,16.9,630.58,0,27,1,7/11/2022,0
3,18,494,MAGIC072,MAGIC,0.383083121,0.78520164,27.49445511,25.84,1542.43,1,28,1,7/25/2022,0
4,18,495,MAGIC187,MAGIC,0.14954517,0.088716173,39.44140793,8.9,28.04,0,4,0,6/20/2022,0
4,18,495,MAGIC187,MAGIC,0.303970653,0.368206586,32.53889402,20.8,523.38,1,31,0,7/11/2022,0
4,18,495,MAGIC187,MAGIC,0.466918625,0.757102273,29.55681919,32.29,1687.58,1,35,1,7/25/2022,0
5,18,496,MAGIC034,MAGIC,0.090550923,0.037105379,40.81429024,8.96,29.39,0,5,0,6/20/2022,0
5,18,496,MAGIC034,MAGIC,0.347031343,0.34331646,33.85986093,27.45,330.62,1,27,1,7/11/2022,0
5,18,496,MAGIC034,MAGIC,0.428524964,0.786152119,27.93833261,38.71,1444.9,1,25,1,7/25/2022,0
6,18,497,MAGIC048,MAGIC,0.095956345,0.051024911,40.73424079,8.19,20.32,0,4,0,6/20/2022,0
6,18,497,MAGIC048,MAGIC,0.390585037,0.354869704,33.68474391,27.35,298.67,1,27,1,7/11/2022,0
6,18,497,MAGIC048,MAGIC,0.468946114,0.698243115,28.56849384,41.45,1078.45,1,18,1,7/25/2022,0
7,18,498,MAGIC199,MAGIC,0.085571408,0.209113883,38.60268267,7.72,25.82,0,4,1,6/20/2022,0
7,18,498,MAGIC199,MAGIC,0.371162414,0.554610733,31.20790557,22.4,805.59,1,33,1,7/11/2022,0
7,18,498,MAGIC199,MAGIC,0.484554186,0.777640123,30.97533046,35.36,1749.13,1,33,1,7/25/2022,0
8,18,499,MAGIC238,MAGIC,0.095514216,0.047036082,40.20335707,10.08,27.89,0,5,0,6/20/2022,0
8,18,499,MAGIC238,MAGIC,0.384593271,0.364126359,31.19332744,27.13,352.98,1,30,0,7/11/2022,0
8,18,499,MAGIC238,MAGIC,0.534195778,0.717425666,27.31970838,39.78,1353.03,1,20,2,7/25/2022,0
9,18,500,MAGIC006,MAGIC,0.083396956,0.026820232,41.00593243,6.76,11.08,0,2,0,6/20/2022,0
9,18,500,MAGIC006,MAGIC,0.285335736,0.292231755,34.85955778,25.72,267.92,0,29,0,7/11/2022,0
9,18,500,MAGIC006,MAGIC,0.431120864,0.665932833,29.38352728,35.5,1239.92,1,31,1,7/25/2022,0
10,18,501,MAGIC101,MAGIC,0.074727002,0.033102448,40.50471247,8.23,23.27,0,5,0,6/20/2022,0
